MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.0160000,-0.0254048,-0.1399838,-0.1384724
MsgID.LOCAL_VELOCITY,24.0160000,0.0000277,-0.0000073,0.0000301
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7932803,0.1300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.2670000,-0.1320217,-0.0085639,-0.1301752
MsgID.LOCAL_VELOCITY,24.2670000,0.0000299,-0.0000100,-0.0000055
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932814,0.1180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.5170000,-0.0099151,0.0389024,-0.1181392
MsgID.LOCAL_VELOCITY,24.5170000,0.0000128,0.0000047,-0.0000111
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932815,0.1000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.7670000,-0.0037580,0.0364086,-0.1004048
MsgID.LOCAL_VELOCITY,24.7670000,0.0000052,-0.0000050,-0.0000080
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7932817,0.0760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,25.0180000,0.0186260,-0.0846219,-0.0762468
MsgID.LOCAL_VELOCITY,25.0180000,0.0000074,0.0000136,0.0000100
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7932820,0.0480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,25.2690000,0.0537640,-0.0491592,-0.0482550
MsgID.LOCAL_VELOCITY,25.2690000,0.0000111,-0.0000095,-0.0000080
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932807,0.0210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,25.5190000,-0.0875641,0.0599400,-0.0219894
MsgID.LOCAL_VELOCITY,25.5190000,-0.0000157,0.0000003,0.0000275
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7932811,0.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,25.7680000,-0.0485391,-0.0561752,-0.0036789
MsgID.LOCAL_VELOCITY,25.7680000,0.0000431,0.0000005,0.0001866
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7932828,-0.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,26.0190000,0.1427634,-0.0216852,0.0017224
MsgID.LOCAL_VELOCITY,26.0190000,-0.0000006,-0.0000116,-0.0000497
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932809,0.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,26.2690000,-0.0627159,0.1074581,-0.0079480
MsgID.LOCAL_VELOCITY,26.2690000,0.0000038,-0.0000020,-0.0000401
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932809,0.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,26.5200000,-0.0705545,0.1504023,-0.0313920
MsgID.LOCAL_VELOCITY,26.5200000,0.0000149,-0.0000075,-0.0000489
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7932817,0.0660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,26.7710000,0.0194345,-0.0876021,-0.0660018
MsgID.LOCAL_VELOCITY,26.7710000,0.0000448,-0.0000135,0.0000780
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932819,0.1050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,27.0210000,0.0473030,0.1073649,-0.1059778
MsgID.LOCAL_VELOCITY,27.0210000,-0.0000146,-0.0000206,0.0001120
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932823,0.1460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,27.2710000,0.0852155,0.1035258,-0.1468248
MsgID.LOCAL_VELOCITY,27.2710000,-0.0000174,-0.0000143,0.0001126
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932813,0.1830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,27.5220000,-0.0278625,0.0705674,-0.1835983
MsgID.LOCAL_VELOCITY,27.5220000,-0.0000084,0.0000084,-0.0000299
MsgID.GLOBAL_POSITION,0.0000000,-122.3957497,37.7932825,0.2120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,27.7720000,0.1115836,0.1917944,-0.2120115
MsgID.LOCAL_VELOCITY,27.7720000,-0.0000200,-0.0000133,0.0001121
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932833,0.2300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,28.0220000,0.1983776,0.1050159,-0.2303070
MsgID.LOCAL_VELOCITY,28.0220000,-0.0000070,0.0000180,0.0000558
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7932822,0.2390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,28.2720000,0.0721835,-0.0284839,-0.2398661
MsgID.LOCAL_VELOCITY,28.2720000,0.0000110,-0.0000084,-0.0000136
MsgID.GLOBAL_POSITION,0.0000000,-122.3957534,37.7932817,0.2430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,28.5220000,0.0196608,-0.1333921,-0.2435230
MsgID.LOCAL_VELOCITY,28.5220000,-0.0000069,0.0000092,-0.0000221
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932817,0.2440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,28.7720000,0.0198290,0.0363982,-0.2440242
MsgID.LOCAL_VELOCITY,28.7720000,0.0000062,-0.0000073,-0.0000300
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932820,0.2430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,29.0220000,0.0555555,0.1728679,-0.2430938
MsgID.LOCAL_VELOCITY,29.0220000,0.0000118,-0.0000075,-0.0000079
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932812,0.2410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,29.2730000,-0.0360827,0.0694601,-0.2413184
MsgID.LOCAL_VELOCITY,29.2730000,0.0000077,-0.0000015,-0.0000650
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7932803,0.2380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,29.5230000,-0.1308317,-0.1017789,-0.2382573
MsgID.LOCAL_VELOCITY,29.5230000,0.0000036,-0.0000003,0.0000073
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932811,0.2320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,29.7730000,-0.0480217,0.0019290,-0.2325853
MsgID.LOCAL_VELOCITY,29.7730000,0.0000060,-0.0000108,-0.0000495
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932813,0.2220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,30.0230000,-0.0248551,0.1729507,-0.2220693
MsgID.LOCAL_VELOCITY,30.0230000,0.0000031,-0.0000024,-0.0000223
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932828,0.2030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,30.2730000,0.1421878,0.1502988,-0.2038645
MsgID.LOCAL_VELOCITY,30.2730000,0.0000529,-0.0000083,0.0001509
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932832,0.1750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,30.5240000,0.1857789,0.1329763,-0.1751551
MsgID.LOCAL_VELOCITY,30.5240000,0.0000080,-0.0000056,-0.0000079
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932812,0.1350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,30.7740000,-0.0380682,0.0838335,-0.1358733
MsgID.LOCAL_VELOCITY,30.7740000,0.0000038,0.0000215,-0.0000182
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7932810,0.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,31.0240000,-0.0578652,-0.0717800,-0.0894765
MsgID.LOCAL_VELOCITY,31.0240000,-0.0000157,-0.0000121,0.0000510
MsgID.GLOBAL_POSITION,0.0000000,-122.3957533,37.7932828,0.0420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,31.2740000,0.1465793,-0.1219575,-0.0421594
MsgID.LOCAL_VELOCITY,31.2740000,0.0000250,-0.0000037,-0.0000041
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7932821,0.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,31.5240000,0.0633812,-0.0740669,-0.0000716
MsgID.LOCAL_VELOCITY,31.5240000,0.0000099,-0.0000046,-0.0000650
MsgID.LOCAL_POSITION,31.7740000,0.0203593,0.1490261,0.0307711
MsgID.LOCAL_VELOCITY,31.7740000,0.0000379,-0.0000044,0.0000788
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932817,-0.0300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,32.0240000,0.0617837,0.1345285,0.0440071
MsgID.LOCAL_VELOCITY,32.0240000,0.0000050,0.0000019,-0.0000647
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932821,-0.0440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,32.2740000,0.0051154,-0.0323851,0.0349926
MsgID.LOCAL_VELOCITY,32.2740000,0.0000516,-0.0000118,0.0001936
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932816,-0.0340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7932812,-0.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,32.5240000,-0.0383722,-0.0539917,0.0037211
MsgID.LOCAL_VELOCITY,32.5240000,0.0000058,-0.0000101,0.0000073
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932814,0.0450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,32.7740000,-0.0111181,0.0206278,-0.0450022
MsgID.LOCAL_VELOCITY,32.7740000,0.0000032,-0.0000055,-0.0000300
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7932803,0.1020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,33.0240000,-0.1324421,0.0082309,-0.1023408
MsgID.LOCAL_VELOCITY,33.0240000,0.0000064,0.0000041,-0.0000148
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932813,0.1570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,33.2740000,-0.0233223,0.0398545,-0.1577330
MsgID.LOCAL_VELOCITY,33.2740000,0.0000053,0.0000141,-0.0000124
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932817,0.4370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-1.8900000
MsgID.LOCAL_POSITION,33.5240000,0.0196026,0.0389024,-0.4372979
MsgID.LOCAL_VELOCITY,33.5240000,0.0002595,-0.0003204,-1.8909132
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932817,1.0500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-2.6600000
MsgID.LOCAL_POSITION,33.7740000,0.0195897,0.0389128,-1.0508502
MsgID.LOCAL_VELOCITY,33.7740000,-0.0025381,0.0005095,-2.6630375
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932817,1.7550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-2.9100000
MsgID.LOCAL_POSITION,34.0240000,0.0193439,0.0389128,-1.7552961
MsgID.LOCAL_VELOCITY,34.0240000,-0.0057662,-0.0006033,-2.9103942
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932817,2.4830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-3.0100000
MsgID.LOCAL_POSITION,34.2750000,0.0188783,0.0777075,-2.4833102
MsgID.LOCAL_VELOCITY,34.2750000,-0.0077568,-0.0004561,-3.0134437
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7932818,3.0110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-1.0100000
MsgID.LOCAL_POSITION,34.5250000,0.0296596,0.1907907,-3.0113301
MsgID.LOCAL_VELOCITY,34.5250000,-0.0076877,-0.0003651,-1.0131803
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932817,2.9400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.9300000
MsgID.LOCAL_POSITION,34.7750000,0.0202364,0.0242393,-2.9406841
MsgID.LOCAL_VELOCITY,34.7750000,-0.0074057,-0.0023352,0.9341953
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7932807,2.7460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1000000
MsgID.LOCAL_POSITION,35.0250000,-0.0874735,-0.0115131,-2.7466249
MsgID.LOCAL_VELOCITY,35.0250000,-0.0057943,-0.0008270,0.1065982
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932804,2.7830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.5100000
MsgID.LOCAL_POSITION,35.2750000,-0.1198822,0.1036603,-2.7832394
MsgID.LOCAL_VELOCITY,35.2750000,0.0065322,0.0041440,-0.5141170
MsgID.GLOBAL_POSITION,0.0000000,-122.3957528,37.7932818,2.8460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.2100000
MsgID.LOCAL_POSITION,35.5250000,0.0286248,-0.0763745,-2.8460140
MsgID.LOCAL_VELOCITY,35.5250000,0.0133615,-0.0001521,-0.2158421
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932807,2.8390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,35.7750000,-0.0920525,0.0037709,-2.8397250
MsgID.LOCAL_VELOCITY,35.7750000,0.0056819,0.0084143,-0.0343544
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932816,2.8370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0700000
MsgID.LOCAL_POSITION,36.0260000,0.0129087,0.0692014,-2.8375220
MsgID.LOCAL_VELOCITY,36.0260000,0.0036248,0.0095205,-0.0742057
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932829,2.8500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,36.2760000,0.1525811,0.0389128,-2.8501172
MsgID.LOCAL_VELOCITY,36.2760000,0.0024296,0.0033099,-0.0432714
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932818,2.8590000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,36.5260000,0.0331973,0.0363361,-2.8596792
MsgID.LOCAL_VELOCITY,36.5260000,-0.0125398,0.0026260,0.0416826
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932817,2.8610000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.0300000
MsgID.LOCAL_POSITION,36.7770000,0.0174489,0.0032018,-2.8611658
MsgID.LOCAL_VELOCITY,36.7770000,-0.0145283,0.0039924,0.0392765
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932815,2.8690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0600000
MsgID.LOCAL_POSITION,37.0260000,-0.0058341,0.1484466,-2.8698864
MsgID.LOCAL_VELOCITY,37.0260000,-0.0072624,0.0040743,0.0649143
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932816,2.8670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0800000
MsgID.LOCAL_POSITION,37.2760000,0.0143510,0.1446074,-2.8679824
MsgID.LOCAL_VELOCITY,37.2760000,-0.0048065,-0.0062748,0.0879853
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932812,2.8740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0400000
MsgID.LOCAL_POSITION,37.5260000,-0.0378742,0.0392853,-2.8746698
MsgID.LOCAL_VELOCITY,37.5260000,-0.0033316,-0.0129436,0.0485556
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932803,2.8780000
MsgID.LOCAL_VELOCITY,0.0000000,0.5500000,-0.0100000,0.0700000
MsgID.LOCAL_POSITION,37.7760000,-0.1303854,-0.0308742,-2.8784027
MsgID.LOCAL_VELOCITY,37.7760000,0.5517246,-0.0133543,0.0708399
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957536,37.7932838,2.8820000
MsgID.LOCAL_VELOCITY,0.0000000,1.9200000,0.0000000,0.0700000
MsgID.LOCAL_POSITION,38.0260000,0.2500983,-0.1474654,-2.8823111
MsgID.LOCAL_VELOCITY,38.0260000,1.9280242,0.0015501,0.0714800
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7932905,2.8860000
MsgID.LOCAL_VELOCITY,0.0000000,3.1500000,0.0400000,0.0600000
